x y
5.188206e-01 6.600000e+01
5.227215e-01 8.100000e+01
5.266224e-01 1.000000e+02
5.305233e-01 1.040000e+02
5.344242e-01 9.400000e+01
5.383251e-01 1.080000e+02
5.422260e-01 1.140000e+02
5.461269e-01 1.410000e+02
5.500278e-01 1.680000e+02
5.539287e-01 1.470000e+02
5.578296e-01 1.920000e+02
5.617306e-01 2.060000e+02
5.656314e-01 2.430000e+02
5.695324e-01 2.730000e+02
5.734333e-01 2.670000e+02
5.773342e-01 3.050000e+02
5.812351e-01 3.320000e+02
5.851360e-01 3.620000e+02
5.890369e-01 3.960000e+02
5.929378e-01 4.380000e+02
5.968387e-01 4.890000e+02
6.007396e-01 5.180000e+02
6.046405e-01 5.950000e+02
6.085414e-01 5.900000e+02
6.124423e-01 6.570000e+02
6.163433e-01 7.690000e+02
6.202441e-01 8.320000e+02
6.241450e-01 9.530000e+02
6.280460e-01 1.074000e+03
6.319469e-01 1.127000e+03
6.358478e-01 1.206000e+03
6.397487e-01 1.253000e+03
6.436496e-01 1.391000e+03
6.475505e-01 1.501000e+03
6.514514e-01 1.704000e+03
6.553523e-01 1.800000e+03
6.592532e-01 1.977000e+03
6.631541e-01 2.192000e+03
6.670550e-01 2.411000e+03
6.709560e-01 2.530000e+03
6.748568e-01 2.722000e+03
6.787577e-01 2.996000e+03
6.826587e-01 3.047000e+03
6.865596e-01 3.496000e+03
6.904604e-01 3.656000e+03
6.943614e-01 3.854000e+03
6.982623e-01 4.204000e+03
7.021632e-01 4.542000e+03
7.060641e-01 4.918000e+03
7.099650e-01 5.181000e+03
7.138659e-01 5.442000e+03
7.177668e-01 6.011000e+03
7.216677e-01 6.282000e+03
7.255687e-01 6.720000e+03
7.294695e-01 7.237000e+03
7.333704e-01 7.766000e+03
7.372714e-01 8.050000e+03
7.411723e-01 8.668000e+03
7.450731e-01 9.118000e+03
7.489741e-01 9.892000e+03
7.528750e-01 1.029400e+04
7.567759e-01 1.079200e+04
7.606768e-01 1.150900e+04
7.645777e-01 1.193300e+04
7.684786e-01 1.278000e+04
7.723795e-01 1.359800e+04
7.762804e-01 1.426900e+04
7.801813e-01 1.471800e+04
7.840822e-01 1.548400e+04
7.879831e-01 1.602900e+04
7.918841e-01 1.689700e+04
7.957850e-01 1.780700e+04
7.996858e-01 1.812600e+04
8.035868e-01 1.910300e+04
8.074877e-01 1.943700e+04
8.113886e-01 2.023400e+04
8.152895e-01 2.113400e+04
8.191904e-01 2.189000e+04
8.230913e-01 2.228000e+04
8.269922e-01 2.306100e+04
8.308931e-01 2.366900e+04
8.347940e-01 2.431300e+04
8.386949e-01 2.457300e+04
8.425958e-01 2.499500e+04
8.464968e-01 2.591300e+04
8.503976e-01 2.602000e+04
8.542985e-01 2.650800e+04
8.581995e-01 2.650200e+04
8.621004e-01 2.673600e+04
8.660012e-01 2.651100e+04
8.699022e-01 2.671200e+04
8.738031e-01 2.611700e+04
8.777040e-01 2.651500e+04
8.816049e-01 2.590800e+04
8.855058e-01 2.538700e+04
8.894067e-01 2.485900e+04
8.933076e-01 2.380600e+04
8.972085e-01 2.360100e+04
9.011095e-01 2.219800e+04
9.050103e-01 2.147900e+04
9.089112e-01 1.998400e+04
9.128122e-01 1.888400e+04
9.167131e-01 1.717800e+04
9.206139e-01 1.594800e+04
9.245149e-01 1.413700e+04
9.284158e-01 1.252300e+04
9.323167e-01 1.124300e+04
9.362176e-01 9.174000e+03
9.401185e-01 7.732000e+03
9.440194e-01 6.329000e+03
9.479203e-01 4.847000e+03
9.518212e-01 3.634000e+03
9.557221e-01 2.489000e+03
9.596230e-01 1.622000e+03
9.635239e-01 9.400000e+02
9.674249e-01 4.660000e+02
9.713258e-01 1.470000e+02
9.752266e-01 4.000000e+01
9.791276e-01 1.000000e+01
9.830285e-01 2.000000e+00
9.869294e-01 4.000000e+00
9.908303e-01 1.000000e+00
9.947312e-01 0.000000e+00
