x y
5.507373e-01 3.820000e+02
5.546432e-01 4.500000e+02
5.585492e-01 4.740000e+02
5.624551e-01 4.540000e+02
5.663610e-01 5.620000e+02
5.702670e-01 6.630000e+02
5.741729e-01 7.020000e+02
5.780789e-01 6.980000e+02
5.819848e-01 8.470000e+02
5.858907e-01 9.050000e+02
5.897967e-01 9.810000e+02
5.937026e-01 1.075000e+03
5.976086e-01 1.182000e+03
6.015145e-01 1.276000e+03
6.054204e-01 1.404000e+03
6.093264e-01 1.591000e+03
6.132323e-01 1.598000e+03
6.171382e-01 1.877000e+03
6.210442e-01 2.000000e+03
6.249501e-01 2.250000e+03
6.288561e-01 2.411000e+03
6.327620e-01 2.644000e+03
6.366679e-01 2.812000e+03
6.405739e-01 3.013000e+03
6.444798e-01 3.288000e+03
6.483858e-01 3.535000e+03
6.522917e-01 3.751000e+03
6.561976e-01 4.082000e+03
6.601036e-01 4.301000e+03
6.640095e-01 4.550000e+03
6.679154e-01 4.961000e+03
6.718214e-01 5.306000e+03
6.757273e-01 5.701000e+03
6.796333e-01 6.062000e+03
6.835392e-01 6.365000e+03
6.874451e-01 6.810000e+03
6.913511e-01 7.262000e+03
6.952570e-01 7.567000e+03
6.991630e-01 8.041000e+03
7.030689e-01 8.544000e+03
7.069748e-01 9.052000e+03
7.108808e-01 9.627000e+03
7.147867e-01 1.020600e+04
7.186926e-01 1.052500e+04
7.225986e-01 1.105600e+04
7.265045e-01 1.173200e+04
7.304105e-01 1.212600e+04
7.343164e-01 1.280600e+04
7.382223e-01 1.343500e+04
7.421283e-01 1.404500e+04
7.460342e-01 1.455700e+04
7.499402e-01 1.523700e+04
7.538460e-01 1.561000e+04
7.577520e-01 1.616100e+04
7.616580e-01 1.681500e+04
7.655639e-01 1.755300e+04
7.694698e-01 1.807800e+04
7.733757e-01 1.838000e+04
7.772817e-01 1.904100e+04
7.811877e-01 1.971900e+04
7.850935e-01 2.008200e+04
7.889995e-01 2.093900e+04
7.929054e-01 2.120100e+04
7.968114e-01 2.186000e+04
8.007174e-01 2.212100e+04
8.046232e-01 2.247700e+04
8.085292e-01 2.284500e+04
8.124352e-01 2.299800e+04
8.163411e-01 2.361200e+04
8.202470e-01 2.378200e+04
8.241529e-01 2.370300e+04
8.280589e-01 2.380600e+04
8.319649e-01 2.389400e+04
8.358707e-01 2.347300e+04
8.397767e-01 2.368300e+04
8.436826e-01 2.312300e+04
8.475886e-01 2.260700e+04
8.514946e-01 2.257400e+04
8.554004e-01 2.191600e+04
8.593064e-01 2.157900e+04
8.632123e-01 2.060200e+04
8.671183e-01 1.973300e+04
8.710242e-01 1.879200e+04
8.749301e-01 1.785100e+04
8.788361e-01 1.690400e+04
8.827420e-01 1.558400e+04
8.866479e-01 1.430000e+04
8.905539e-01 1.294100e+04
8.944598e-01 1.153300e+04
8.983658e-01 1.023300e+04
9.022717e-01 8.946000e+03
9.061776e-01 7.639000e+03
9.100836e-01 6.339000e+03
9.139895e-01 5.113000e+03
9.178955e-01 4.175000e+03
9.218014e-01 3.185000e+03
9.257073e-01 2.314000e+03
9.296133e-01 1.665000e+03
9.335192e-01 1.120000e+03
9.374251e-01 7.320000e+02
9.413311e-01 3.980000e+02
9.452370e-01 2.240000e+02
9.491430e-01 8.100000e+01
9.530489e-01 4.800000e+01
9.569548e-01 1.300000e+01
9.608608e-01 8.000000e+00
9.647667e-01 3.000000e+00
9.686727e-01 4.000000e+00
9.725786e-01 1.000000e+00
9.764845e-01 5.000000e+00
9.803905e-01 2.000000e+00
9.842964e-01 1.000000e+00
9.882023e-01 1.000000e+00
9.921083e-01 1.000000e+00
9.960142e-01 0.000000e+00
